linea;unidad;lat;lon;hora
96;56;-25.365606666666668;-57.40896166666667;22:50:08
232;1;-25.20064;-57.527145;22:50:26
38;22;-25.36428666666667;-57.564371666666666;22:49:52
31;22;-25.309455;-57.58557;22:50:14
501;53;-25.24101;-57.47488;22:50:08
30;9;-25.291096666666668;-57.58712;22:49:34
1504;87;-25.440055;-57.536768333333335;22:50:02
38;22;-25.361128333333333;-57.56657;22:50:18
128;225;-25.377991666666667;-57.39850166666667;22:49:54
165;71;-25.341388333333335;-57.49879833333333;22:50:08
58;144;-25.416721666666668;-57.438811666666666;22:49:38
165;71;-25.341538333333332;-57.498085;22:50:14
128;225;-25.37813166666667;-57.39643;22:50:22
30;9;-25.291175;-57.58686;22:50:24
58;144;-25.416408333333333;-57.43873833333333;22:49:52
58;144;-25.415735;-57.43854833333333;22:50:08
187;30;-25.382943333333333;-57.47340333333333;22:49:48
187;30;-25.384591666666665;-57.47256333333333;22:50:10
40;105;-25.275311666666667;-57.57661;22:49:32
58;138;-25.354036666666666;-57.44269166666667;22:49:56
58;144;-25.41508;-57.438158333333334;22:50:22
232;54;-25.464571666666668;-57.439841666666666;22:50:00
58;113;-25.382576666666665;-57.43709166666667;22:49:56
203;84;-25.333515;-57.538466666666665;22:49:28
40;105;-25.27473;-57.576545;22:49:44
40;114;-25.25101;-57.53659;22:49:56
454;39;-25.45541;-57.367621666666665;22:49:50
58;138;-25.354818333333334;-57.441943333333334;22:50:34
58;113;-25.382703333333332;-57.436843333333336;22:50:06
58;164;-25.328518333333335;-57.54552833333333;22:49:28
203;84;-25.334235;-57.53657;22:49:42
58;164;-25.329663333333333;-57.54394;22:49:48
454;38;-25.344465;-57.63382333333333;22:49:38
454;39;-25.453605;-57.368026666666665;22:50:02
40;105;-25.274588333333334;-57.57692333333333;22:49:50
40;114;-25.25076;-57.53640333333333;22:50:02
232;54;-25.4678;-57.44181666666667;22:50:32
203;84;-25.33492;-57.53471666666667;22:49:58
38;23;-25.420586666666665;-57.53883666666667;22:49:52
38;66;-25.396441666666668;-57.544871666666666;22:49:34
40;114;-25.24969;-57.535468333333334;22:50:32
58;164;-25.330868333333335;-57.542433333333335;22:50:04
454;38;-25.342648333333333;-57.63328833333333;22:50:04
454;39;-25.453368333333334;-57.36809;22:50:12
203;84;-25.335396666666668;-57.533496666666665;22:50:14
11;52;-25.342531666666666;-57.494125;22:49:48
11;49;-25.311953333333335;-57.587473333333335;22:49:52
40;105;-25.273665;-57.580816666666664;22:50:28
38;23;-25.422371666666667;-57.53852;22:50:18
38;66;-25.396701666666665;-57.54458833333333;22:49:48
203;84;-25.335493333333332;-57.53324833333333;22:50:20
203;81;-25.31199;-57.378303333333335;22:50:08
454;38;-25.342633333333332;-57.63301833333333;22:50:10
454;39;-25.451243333333334;-57.368595;22:50:44
58;164;-25.332091666666667;-57.540911666666666;22:50:20
96;52;-25.345588333333332;-57.47992166666667;22:49:54
11;52;-25.342985;-57.492171666666664;22:50:02
128;203;-25.34298;-57.622058333333335;22:50:08
38;26;-25.44279;-57.504355;22:49:46
38;66;-25.39859166666667;-57.54432166666667;22:50:10
454;38;-25.342551666666665;-57.63198;22:50:28
96;52;-25.34563;-57.47969;22:50:02
128;203;-25.342686666666665;-57.62404166666666;22:50:38
11;92;-25.298461666666668;-57.62604833333333;22:49:54
11;52;-25.343473333333332;-57.490156666666664;22:50:18
11;49;-25.313286666666666;-57.58361333333333;22:50:34
23;1402;-25.174778333333332;-57.471518333333336;22:49:44
5;19;-25.09234;-57.533606666666664;22:49:52
454;45;-25.502213333333334;-57.373778333333334;22:50:00
38;26;-25.443068333333333;-57.50425666666667;22:49:56
96;130;-25.347493333333333;-57.512465;22:50:30
96;52;-25.345685;-57.479456666666664;22:50:06
11;52;-25.343606666666666;-57.489615;22:50:28
47;4744;-25.490613333333332;-57.45558;22:49:44
38;26;-25.443175;-57.50405833333333;22:50:00
454;45;-25.50242;-57.37349666666667;22:50:10
96;52;-25.346658333333334;-57.47546;22:50:44
5;19;-25.090705;-57.53227833333333;22:50:14
23;1626;-25.316476666666667;-57.55746;22:49:50
23;1402;-25.173378333333332;-57.472476666666665;22:50:14
454;45;-25.50367;-57.37197333333334;22:50:26
165;40;-25.424768333333333;-57.33535666666667;22:49:58
38;26;-25.443763333333333;-57.50313166666667;22:50:20
23;1630;-25.342563333333334;-57.62538;22:49:58
56;609;-25.373258333333332;-57.517421666666664;22:50:02
23;1626;-25.31324;-57.55543;22:50:32
23;1630;-25.343243333333334;-57.625663333333335;22:50:14
58;132;-25.32494833333333;-57.574648333333336;22:49:58
454;5;-25.334751666666666;-57.534731666666666;22:49:44
165;40;-25.42645;-57.33382;22:50:32
23;1602;-25.237203333333333;-57.538848333333334;22:50:04
23;1630;-25.343516666666666;-57.62569666666667;22:50:26
56;410;-25.386865;-57.520316666666666;22:49:58
11;45;-25.27178;-57.491946666666664;22:50:12
128;207;-25.35289;-57.63384166666667;22:49:38
58;132;-25.322403333333334;-57.57381;22:50:34
454;5;-25.33404833333333;-57.53660166666667;22:50:12
165;40;-25.427218333333332;-57.333391666666664;22:50:44
23;1602;-25.237311666666667;-57.53894666666667;22:50:06
454;5;-25.333993333333332;-57.53673833333333;22:50:20
11;45;-25.272265;-57.48994666666667;22:50:30
11;34;-25.359;-57.425398333333334;22:50:20
58;132;-25.322041666666667;-57.573715;22:50:46
56;410;-25.38482;-57.519083333333334;22:50:38
128;207;-25.352646666666665;-57.633845;22:49:46
165;40;-25.427348333333335;-57.333445;22:50:46
23;1602;-25.238938333333333;-57.54029833333333;22:50:40
454;5;-25.333903333333332;-57.53702833333333;22:50:30
56;410;-25.384888333333333;-57.518985;22:50:40
11;34;-25.35754;-57.42411;22:50:38
128;207;-25.35172;-57.63359;22:50:02
128;207;-25.35081;-57.633311666666664;22:50:22
96;92;-25.36203;-57.46081;22:49:52
23;1632;-25.342398333333332;-57.637431666666664;22:49:54
96;92;-25.361811666666668;-57.460703333333335;22:50:00
128;234;-25.330586666666665;-57.573748333333334;22:49:48
58;110;-25.35485;-57.441955;22:49:52
11;59;-25.27931;-57.43239166666667;22:50:34
96;92;-25.360228333333332;-57.459518333333335;22:50:36
88;1248;-25.315701666666666;-57.64937166666667;22:50:40
128;234;-25.331781666666668;-57.57529666666667;22:50:02
11;59;-25.279065;-57.43223166666667;22:50:46
23;1636;-25.33497;-57.57922333333333;22:49:48
58;110;-25.35503;-57.44175333333333;22:50:28
58;117;-25.343886666666666;-57.61687333333333;22:49:50
96;92;-25.36012;-57.45932666666667;22:50:42
165;122;-25.299218333333332;-57.62186666666667;22:49:54
128;234;-25.33426;-57.57847833333334;22:50:36
187;28;-25.545816666666667;-57.49915166666667;22:50:16
23;1636;-25.334321666666668;-57.57841333333333;22:50:34
58;117;-25.34395;-57.61632;22:50:30
165;122;-25.29996;-57.62101666666667;22:50:18
187;28;-25.547961666666666;-57.499606666666665;22:50:38
165;122;-25.30079;-57.61949;22:50:46
187;28;-25.549628333333334;-57.50053666666667;22:50:52
23;1645;-25.159566666666667;-57.46510166666667;22:49:46
5;1;-25.281463333333335;-57.617713333333334;22:49:52
5;1;-25.280291666666667;-57.61611833333333;22:50:14
35;31;-25.249018333333332;-57.539786666666664;22:50:00
23;1645;-25.157848333333334;-57.464308333333335;22:50:00
38;19;-25.312411666666666;-57.612276666666666;22:49:52
5;1;-25.280246666666667;-57.616065;22:50:20
110;26;-25.287753333333335;-57.57259666666667;22:50:02
35;31;-25.250155;-57.53817333333333;22:50:26
34;8;-25.168333333333333;-57.474005;22:50:16
128;232;-25.396878333333333;-57.27901833333333;22:50:20
5;1;-25.280066666666666;-57.61582166666667;22:50:28
233;1;-25.508536666666668;-57.560381666666665;22:50:24
23;1645;-25.156303333333334;-57.463568333333335;22:50:30
133;391;-25.315915;-57.576145;22:50:08
34;8;-25.16658333333333;-57.474513333333334;22:50:40
110;26;-25.28802;-57.57280333333333;22:50:16
233;1;-25.508495;-57.560615;22:50:42
128;232;-25.39583;-57.278636666666664;22:50:34
58;145;-25.375405;-57.424235;22:51:08
54;31;-25.38773;-57.548246666666664;22:49:52
454;33;-25.385716666666667;-57.47205666666667;22:50:06
133;391;-25.316458333333333;-57.57450333333333;22:50:28
232;52;-25.506675;-57.56630166666667;22:50:08
38;19;-25.314738333333334;-57.61009166666667;22:50:36
47;4736;-25.272405;-57.584525;22:49:04
110;26;-25.288188333333334;-57.572878333333335;22:50:20
233;1;-25.507948333333335;-57.56266;22:51:10
128;232;-25.395786666666666;-57.278655;22:50:38
454;33;-25.386735;-57.47156;22:50:22
28;33;-25.280665;-57.53379666666667;22:50:14
30;7;-25.273185;-57.49813;22:49:58
47;74;-25.378391666666666;-57.55464166666667;22:49:52
31;51;-25.284001666666665;-57.56666166666667;22:50:06
23;1404;-25.261403333333334;-57.59072833333333;22:49:50
110;6;-25.312423333333335;-57.586058333333334;22:50:12
54;31;-25.388321666666666;-57.54805666666667;22:50:08
454;33;-25.386943333333335;-57.471435;22:50:32
56;1525;-25.44393833333333;-57.44941166666667;22:49:54
11;22;-25.312431666666665;-57.380111666666664;22:50:36
232;52;-25.504808333333333;-57.565596666666664;22:50:38
28;33;-25.280025;-57.52967833333334;22:50:58
165;36;-25.356746666666666;-57.439906666666666;22:50:28
110;6;-25.312828333333332;-57.58551333333333;22:50:24
54;31;-25.39001;-57.547331666666665;22:50:24
47;74;-25.378625;-57.554491666666664;22:50:42
56;1525;-25.445021666666666;-57.45056;22:50:14
31;51;-25.283766666666665;-57.56436;22:50:46
30;7;-25.270438333333335;-57.49736;22:50:32
30;100;-25.275605;-57.54575666666667;22:50:20
23;1404;-25.262568333333334;-57.592261666666666;22:50:16
165;36;-25.356381666666667;-57.44031;22:50:40
110;6;-25.312858333333335;-57.585555;22:50:24
54;31;-25.39132;-57.546366666666664;22:50:38
30;7;-25.270481666666665;-57.497236666666666;22:50:34
30;100;-25.275036666666665;-57.54383333333333;22:50:32
35;36;-25.255098333333333;-57.56323166666667;22:49:48
56;1525;-25.446623333333335;-57.45169666666666;22:50:32
110;6;-25.312965;-57.585658333333335;22:50:28
165;36;-25.35619;-57.44054333333333;22:50:52
31;31;-25.293395;-57.58168333333333;22:50:44
35;36;-25.254208333333334;-57.561438333333335;22:50:04
110;6;-25.314336666666666;-57.586685;22:50:58
30;7;-25.270558333333334;-57.496993333333336;22:50:38
30;100;-25.273115;-57.540405;22:51:04
35;36;-25.253216666666667;-57.559665;22:50:18
165;20;-25.289945;-57.64823833333333;22:50:28
133;409;-25.39514;-57.54243;22:50:26
35;36;-25.252223333333333;-57.55790666666667;22:50:34
133;409;-25.394425;-57.544093333333336;22:51:00
165;20;-25.290518333333335;-57.64756333333333;22:50:44
110;6;-25.300513333333335;-57.580108333333335;22:55:04
110;26;-25.300675;-57.580375;22:55:34
30;7;-25.264545;-57.48892166666667;22:55:46
30;9;-25.294478333333334;-57.57646166666667;22:55:26
30;37;-25.304853333333334;-57.452758333333335;22:56:06
30;78;-25.287316666666666;-57.595405;22:56:02
30;95;-25.246955;-57.48392833333333;22:56:00
30;100;-25.24477;-57.51215333333333;22:56:08
30;73;-25.305016666666667;-57.453066666666665;22:53:22
30;86;-25.326308333333333;-57.611403333333335;22:55:32
30;87;-25.304848333333332;-57.45287666666667;22:55:04
28;31;-25.266635;-57.52281833333333;22:55:52
28;55;-25.29248;-57.662375;22:52:04
28;33;-25.264243333333333;-57.51771;22:55:04
34;31;-25.272081666666665;-57.584178333333334;22:55:30
34;8;-25.173256666666667;-57.47253666666667;22:56:02
34;3;-25.319511666666667;-57.625545;22:56:00
11;98;-25.337861666666665;-57.429716666666664;22:56:04
11;91;-25.275573333333334;-57.52288;22:55:58
11;92;-25.305053333333333;-57.608005;22:55:24
11;59;-25.269541666666665;-57.412776666666666;22:56:02
11;74;-25.30022;-57.623218333333334;22:55:48
11;70;-25.311585;-57.37801666666667;22:55:46
11;47;-25.311735;-57.37777166666667;22:53:54
11;36;-25.313376666666667;-57.380015;22:56:06
11;48;-25.311681666666665;-57.37779166666667;22:55:24
11;45;-25.261941666666665;-57.479243333333336;22:55:32
11;52;-25.34904166666667;-57.45773166666667;22:55:22
11;55;-25.314256666666665;-57.58096166666667;22:54:50
11;49;-25.32098;-57.55923833333333;22:55:20
11;34;-25.333325;-57.40488;22:55:48
11;17;-25.288758333333334;-57.57302;22:56:04
23;983;-25.25817;-57.57946;22:56:18
23;1602;-25.23999;-57.53960333333333;22:51:24
23;1645;-25.151275;-57.45131666666666;22:55:30
23;1636;-25.311965;-57.554721666666666;22:55:30
23;1626;-25.28611666666667;-57.54801166666667;22:55:22
23;1637;-25.250423333333334;-57.55348166666667;22:55:14
23;1630;-25.355765;-57.62007833333333;22:54:14
23;1632;-25.342991666666666;-57.62296166666667;22:55:20
23;1628;-25.285891666666668;-57.62522833333333;22:54:44
23;1402;-25.173453333333335;-57.48257666666667;22:55:20
23;1404;-25.275415;-57.60955333333333;22:55:24
31;22;-25.296115;-57.577506666666665;22:55:20
31;10;-25.308833333333332;-57.632205;22:55:00
31;51;-25.294745;-57.561335;22:55:54
31;31;-25.291961666666666;-57.600206666666665;22:55:34
54;31;-25.410015;-57.54145666666667;22:55:48
58;138;-25.368933333333334;-57.43311666666666;22:55:24
58;145;-25.39001;-57.422781666666666;22:55:48
58;132;-25.323123333333335;-57.555285;22:55:28
58;110;-25.37149;-57.436393333333335;22:55:38
58;113;-25.386883333333333;-57.43962833333333;22:55:24
58;117;-25.34062;-57.59965;22:55:24
58;144;-25.40162;-57.448703333333334;22:55:32
58;164;-25.344936666666666;-57.516445;22:55:16
58;1622;-25.395451666666666;-57.44273666666667;22:55:56
58;1829;-25.292736666666666;-57.55000666666667;22:55:56
233;1;-25.512886666666667;-57.562133333333335;22:56:06
233;2;-25.38553;-57.54935;22:55:16
5;1;-25.266555;-57.59756;22:55:38
5;19;-25.068798333333334;-57.53297666666667;22:55:14
5;3;-24.96938;-57.549663333333335;22:54:32
28;33;-25.263806666666667;-57.51613833333333;22:55:34
49;103;-25.244891666666668;-57.480738333333335;22:55:56
28;33;-25.263601666666666;-57.514113333333334;22:55:56
110;6;-25.298771666666667;-57.57906333333333;22:55:22
30;9;-25.294366666666665;-57.57639666666667;22:55:28
3703;136;-25.239978333333333;-57.53230666666666;22:52:12
203;84;-25.347636666666666;-57.512816666666666;22:54:32
203;83;-25.317833333333333;-57.60716166666667;22:55:46
203;85;-25.311785;-57.377718333333334;22:55:10
203;60;-25.311298333333333;-57.37777166666667;22:55:58
203;63;-25.311726666666665;-57.37781;22:55:16
203;69;-25.311515;-57.37822333333333;22:52:50
1002;2;-25.500905;-54.61272;22:51:14
96;92;-25.358061666666668;-57.449965;22:55:22
96;22;-25.375353333333333;-57.40776;22:55:38
96;130;-25.344678333333334;-57.48428333333333;22:55:40
96;1613;-25.37505833333333;-57.407848333333334;22:55:02
96;56;-25.375085;-57.4076;22:56:04
96;31;-25.392585;-57.41267;22:56:18
96;52;-25.352055;-57.44540666666666;22:55:46
96;28;-25.356721666666665;-57.481295;22:56:00
96;55;-25.287858333333332;-57.648001666666666;22:55:12
1502;15;-25.436593333333334;-57.549018333333336;22:56:26
454;35;-25.452155;-57.43443666666667;22:56:14
454;38;-25.3359;-57.62486166666667;22:55:26
454;42;-25.253085;-57.48870333333333;22:56:16
454;41;-25.415475;-57.45726;22:55:58
454;45;-25.511193333333335;-57.356665;22:55:36
454;14;-25.516318333333334;-57.364035;22:55:14
454;5;-25.324295;-57.55276333333333;22:55:26
454;17;-25.333835;-57.61382166666667;22:50:30
454;26;-25.331186666666667;-57.541995;22:55:32
454;39;-25.451853333333332;-57.368568333333336;22:53:32
454;8;-25.443105;-57.44141333333334;22:55:00
454;33;-25.406911666666666;-57.461535;22:54:36
40;105;-25.25842;-57.579481666666666;22:55:28
40;114;-25.241043333333334;-57.530478333333335;22:55:16
40;138;-25.214453333333335;-57.55153166666667;22:52:28
128;236;-25.377978333333335;-57.39933;22:55:08
128;238;-25.395668333333333;-57.2792;22:55:34
128;234;-25.343436666666666;-57.591835;22:55:40
128;221;-25.336148333333334;-57.531013333333334;22:55:46
128;240;-25.39836;-57.33331666666667;22:56:12
128;225;-25.38552;-57.36897166666667;22:55:26
128;232;-25.395575;-57.28001666666667;22:52:44
128;235;-25.395586666666667;-57.27894166666667;22:51:32
128;222;-25.347636666666666;-57.46854666666667;22:56:02
128;237;-25.395556666666668;-57.27959333333333;22:54:48
128;207;-25.342438333333334;-57.625888333333336;22:55:10
128;202;-25.395501666666668;-57.279673333333335;22:53:54
128;203;-25.346701666666668;-57.634528333333336;22:55:42
38;23;-25.444531666666666;-57.53346166666667;22:55:22
38;26;-25.45576833333333;-57.508806666666665;22:54:58
38;13;-25.433495;-57.536838333333336;22:56:12
38;22;-25.340071666666667;-57.584228333333336;22:56:12
38;66;-25.423581666666667;-57.53833;22:55:00
38;19;-25.326216666666667;-57.59758333333333;22:55:10
38;44;-25.307365;-57.64256666666667;22:56:02
58;145;-25.39340333333333;-57.424456666666664;22:56:28
501;53;-25.222195;-57.478145;22:54:08
35;36;-25.24682333333333;-57.54322;22:55:46
35;31;-25.241106666666667;-57.53051333333333;22:55:48
2;1101;-25.392551666666666;-57.56807166666667;22:56:30
1503;39;-25.39643;-57.54495166666667;22:55:56
1503;51;-25.417361666666668;-57.572005;22:55:50
1504;96;-25.39665;-57.579818333333336;22:55:54
41;4;-25.308471666666666;-57.59630833333333;22:56:16
165;42;-25.323401666666665;-57.55457666666667;22:56:06
165;122;-25.30844;-57.597251666666665;22:55:40
165;8;-25.50716;-57.35778;22:55:58
165;20;-25.30231;-57.636831666666666;22:55:22
165;36;-25.348413333333333;-57.46181;22:55:40
165;40;-25.44633333333333;-57.341726666666666;22:54:54
165;91;-25.441853333333334;-57.37009666666667;22:52:56
165;72;-25.365841666666668;-57.42335;22:55:18
165;71;-25.34799;-57.46691833333333;22:56:12
165;70;-25.298663333333334;-57.62569;22:55:56
30;9;-25.29268;-57.575388333333336;22:55:46
47;4714;-25.41025;-57.541365;22:55:38
47;4736;-25.289748333333332;-57.58997333333333;22:55:52
47;74;-25.395438333333335;-57.54790833333333;22:55:44
47;4744;-25.494066666666665;-57.46464;22:55:16
56;1503;-25.347641666666668;-57.50655666666667;22:55:56
56;705;-25.37935166666667;-57.50125;22:55:52
56;609;-25.378011666666666;-57.505736666666664;22:55:24
56;410;-25.37913;-57.502285;22:55:38
1501;115;-25.340083333333332;-57.584628333333335;22:50:38
88;1248;-25.30327;-57.64235166666667;22:55:50
88;1128;-25.419296666666668;-57.47855666666667;22:56:14
88;1145;-25.358668333333334;-57.568511666666666;22:55:36
23;1628;-25.28771;-57.626398333333334;22:55:42
128;225;-25.386935;-57.36577166666667;22:56:06
187;6;-25.356435;-57.565646666666666;22:56:00
187;28;-25.583686666666665;-57.506521666666664;22:55:54
187;30;-25.398321666666668;-57.46575833333333;22:55:22
133;391;-25.32253;-57.556285;22:55:42
133;409;-25.393408333333333;-57.55462166666667;22:55:40
16501;52;-25.442206666666667;-57.369593333333334;22:56:26
16501;49;-25.441583333333334;-57.368205;22:51:54
16501;85;-25.441638333333334;-57.369436666666665;22:50:14
30;9;-25.29001;-57.57376333333333;22:56:22
454;26;-25.33264;-57.540103333333334;22:56:02
220;64;-25.2135;-57.469993333333335;22:54:28
220;90;-25.347903333333335;-57.51398833333333;22:54:32
232;56;-25.523585;-57.55102;22:50:14
232;64;-25.417166666666667;-57.456385;22:56:20
232;1;-25.18607;-57.54035833333333;22:55:24
232;52;-25.5123;-57.56187666666667;22:55:26
232;54;-25.486935;-57.45381;22:55:32
11;35;-25.312056666666667;-57.37828;22:56:32
165;20;-25.303115;-57.637148333333336;22:55:40
23;1628;-25.28897;-57.62732166666667;22:56:06
133;409;-25.393415;-57.555075;22:55:52
88;1145;-25.360213333333334;-57.56746166666667;22:55:56
16501;65;-25.441446666666668;-57.370135;22:55:38
128;225;-25.387795;-57.36399333333333;22:56:28
220;90;-25.349271666666667;-57.513018333333335;22:56:26
128;236;-25.37804;-57.39886833333333;22:55:46
133;409;-25.39342;-57.555263333333336;22:55:56
